id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
585,8000,3,16.01,281.3,C,C5,317,10+ years,2,80000,1,2018/3/1,0,5,590,8,0.78,0,690,694,7,0,0,986,61.6,10,0,0,Dec-04,6,1,0,1,2,2,1,1,4,2,5,2,7,0,0,0,2
586,8000,3,8.18,251.36,B,B1,90947,1 year,1,52125,0,2015/3/1,0,4,194,38,14.51,0,665,669,16,0,0,6796,78.1,26,0,0,Feb-07,4,1,1,6,7,7,6,7,15,8,10,7,16,0,0,0,2
587,15000,3,11.44,494.22,B,B4,5083,3 years,0,160000,0,2017/2/1,0,0,535,17,25.12,2,680,684,52,0,0,12156,28.7,90,0,0,Sep-03,0,1,0,6,10,10,9,15,59,18,30,10,52,0,0,0,3
588,2000,3,10.56,65.07,B,B3,38,10+ years,0,82000,1,2018/5/1,0,4,34,18,23.17,0,670,674,9,1,1,9151,67.3,27,0,0,Mar-94,4,1,0,1,2,2,1,4,18,2,7,2,9,0,0,0,2
589,4800,3,14.49,165.2,C,C4,54,,0,22500,0,2016/10/1,0,2,272,0,11.73,0,695,699,5,1,1,2112,14.7,6,1,0,Jul-06,5,1,0,2,2,2,2,2,1,4,4,2,5,0,0,0,1
590,4800,3,13.53,162.96,B,B5,188635,9 years,2,120000,1,2014/1/1,0,7,325,30,9.86,2,680,684,11,0,0,10514,80.3,24,0,0,May-91,110,1,6,3,6,6,3,8,6,8,16,6,11,0,0,1,1
591,12675,3,6.99,391.31,A,A3,3106,8 years,0,83000,0,2014/12/1,0,0,79,2,29.75,0,735,739,12,0,0,25910,82,27,0,0,Nov-96,0,1,0,4,4,4,4,13,6,7,20,4,12,0,0,0,0
592,21300,5,24.74,621.95,E,E3,722,10+ years,0,115000,2,2016/11/1,0,5,290,18,15.06,0,660,664,8,1,1,4498,46.4,20,0,0,Mar-03,6,1,0,3,5,5,3,5,9,5,8,5,8,0,0,0,2
593,12000,5,14.64,283.22,C,C3,20,5 years,1,39000,1,2014/3/1,0,0,505,10,24.09,0,715,719,21,0,0,7782,28.6,28,1,0,Feb-05,0,1,0,2,6,6,3,5,11,12,16,6,21,0,0,0,4
594,5600,3,8.39,176.5,A,A5,8360,5 years,0,105000,2,2014/10/1,1,3,680,16,20.89,1,700,704,21,0,0,13414,26.8,42,1,0,Feb-01,3,1,0,6,11,11,6,6,22,16,18,11,21,0,0,0,8
595,10800,5,15.31,258.7,C,C5,131615,2 years,0,155000,1,2016/5/1,0,5,176,3,2.77,6,690,694,9,0,0,3677,20.8,44,0,0,Jun-03,6,1,3,2,4,4,4,14,15,7,23,4,9,0,0,2,6
596,24000,3,6.03,730.46,A,A1,325019,9 years,0,160000,1,2012/12/1,0,0,19,14,19.66,1,720,724,21,0,0,32058,37.9,39,1,0,Apr-80,0,1,0,7,8,8,8,15,12,16,24,8,21,0,0,0,1
597,35000,5,16.49,860.28,D,D3,26073,7 years,0,135000,2,2015/1/1,0,0,386,19,11.75,0,665,669,8,0,0,33888,96.3,25,1,0,Sep-90,0,1,0,4,5,5,4,7,6,6,14,5,8,0,0,0,3
598,14000,3,17.57,503.12,D,D2,515,4 years,1,35000,1,2014/4/1,1,0,655,8,12.7,0,690,694,5,0,0,15776,58.6,8,1,0,Oct-06,0,1,0,3,3,3,4,6,0,5,8,3,5,0,0,0,2
599,5000,3,11.48,164.84,B,B5,100269,4 years,0,35000,1,2016/1/1,0,10,136,8,23.32,2,695,699,8,0,0,4455,44.1,12,0,0,Nov-91,2,1,0,3,3,3,4,5,2,6,8,4,7,0,0,0,0
600,8500,3,9.75,273.28,B,B3,199,2 years,1,40000,0,2016/5/1,1,4,141,13,23.47,0,725,729,12,0,0,9764,26.1,16,0,0,Sep-11,2,1,0,6,6,6,7,7,4,9,11,6,12,0,0,0,5
601,5200,3,9.75,167.18,B,B3,151318,10+ years,1,90000,1,2016/3/1,1,5,166,8,6.09,1,675,679,7,0,0,5452,34.7,16,0,0,Nov-01,6,1,3,3,3,3,6,11,4,6,12,3,7,0,0,0,3
602,7500,3,9.17,239.1,B,B2,4902,5 years,1,120000,1,2015/4/1,0,5,590,8,6.55,0,665,669,7,2,1,5891,38.5,21,1,0,Sep-00,6,1,0,4,4,4,5,6,8,6,9,4,7,0,0,0,2
603,15175,3,18.84,555.03,E,E2,22,10+ years,1,60000,2,2015/4/1,1,4,495,14,31.56,0,660,664,12,0,0,7162,54.3,22,1,0,Dec-92,4,1,1,4,6,6,5,6,11,9,11,6,12,0,0,0,4
604,7000,3,11.49,230.8,B,B5,54,,1,42000,1,2016/12/1,0,0,492,36,17.98,0,675,679,18,2,2,5798,21,28,1,0,Nov-93,0,1,0,5,8,8,6,8,5,13,18,8,18,0,0,0,6
605,6000,3,16.99,213.89,D,D1,1790,10+ years,0,60000,0,2016/7/1,0,0,632,27,13.47,0,675,679,7,1,0,10380,64.5,17,1,0,Nov-99,0,1,1,2,5,5,2,4,7,5,7,5,7,0,0,0,3
606,7800,3,13.67,265.34,B,B5,976,8 years,1,43000,0,2013/11/1,1,0,177,26,19.31,0,685,689,14,0,0,12183,58.3,27,0,0,Mar-02,0,1,0,8,10,10,9,15,3,13,24,10,14,0,0,0,3
607,18000,5,9.44,377.51,B,B1,83900,9 years,1,120000,0,2017/12/1,0,5,389,8,15.46,0,785,789,12,0,0,8342,15.5,28,0,0,Jul-02,6,1,0,3,3,3,5,5,17,9,11,3,12,0,0,0,3
608,18000,3,11.99,597.78,B,B3,81,5 years,1,69500,0,2014/2/1,0,4,414,0,27.97,1,675,679,19,0,0,25793,64.5,33,1,0,Apr-03,4,1,0,4,5,5,4,7,18,6,14,5,19,0,0,0,0
609,25000,5,19.72,658.46,D,D5,242360,10+ years,2,90000,2,2013/1/1,0,0,51,13,22.22,0,680,684,24,1,0,23756,47.8,50,1,0,Nov-99,48889,1,0,4,7,7,9,17,17,17,33,7,24,0,0,0,3
610,6500,3,8.49,205.16,B,B1,85814,< 1 year,0,110000,0,2016/1/1,0,4,636,27,7.75,0,670,674,12,0,0,17402,34,22,0,0,Dec-96,4,1,0,9,10,10,14,15,4,10,16,9,12,,0,0,5
611,7500,5,7.14,149.01,A,A3,223136,10+ years,2,65000,1,2010/5/1,0,4,662,14,13.24,0,750,754,9,0,0,19092,21.3,34,1,0,Feb-90,14577,1,,,,,,,,,,,,,,,
612,4250,3,17.57,152.74,D,D2,53581,3 years,1,44963,1,2014/3/1,0,0,432,10,22.26,0,660,664,19,1,1,2973,54.1,36,0,0,Aug-00,0,1,0,1,1,1,2,7,20,4,11,1,19,0,0,0,5
613,14000,5,19.99,370.84,D,D4,841,< 1 year,1,60000,2,2016/7/1,0,0,111,8,34.8,0,685,689,13,0,0,25238,48.3,18,0,0,Mar-06,0,1,0,4,6,6,5,5,9,8,9,6,13,0,0,0,3
614,13200,3,9.17,420.81,B,B1,200822,9 years,0,75000,0,2014/5/1,0,0,28,12,12.48,0,710,714,8,0,0,4512,57.8,26,1,0,Jul-88,0,1,0,1,4,4,2,3,14,5,8,4,8,0,0,0,1
615,12000,3,7.69,374.33,A,A4,5636,6 years,0,99500,2,2014/7/1,0,4,394,35,4.92,0,675,679,4,2,0,13012,71.9,14,1,0,Oct-93,4,1,0,3,4,4,3,4,4,4,5,4,4,0,0,0,1
616,11500,3,13.53,390.43,B,B5,106382,8 years,0,81000,0,2014/2/1,0,4,186,9,28.31,0,660,664,15,0,0,33079,60.6,38,1,0,Sep-98,4,1,1,6,9,9,9,22,9,12,28,9,15,0,0,0,3
617,7500,3,12.69,251.59,C,C2,38,10+ years,0,68000,2,2015/8/1,0,4,327,14,18.14,4,690,694,15,0,0,2927,14.9,61,0,0,Jul-93,4,1,0,2,5,5,3,7,40,8,17,5,15,0,0,0,8
618,12000,5,11.49,263.86,B,B5,2056,4 years,0,52672,0,2017/2/1,1,0,535,17,17.75,0,715,719,11,0,0,5642,15,22,1,0,Sep-05,0,1,1,5,5,5,6,7,11,8,9,5,11,0,0,0,2
619,12000,5,16.99,298.17,D,D3,187349,8 years,1,49900,1,2014/8/1,0,3,4,3,15.92,2,690,694,20,0,0,8296,52.2,48,0,0,Mar-00,3,1,2,3,6,6,3,6,28,6,12,6,20,0,0,2,3
620,24000,3,10.15,776.11,B,B2,48,10+ years,0,110000,1,2014/7/1,0,4,54,28,6.1,0,720,724,16,1,1,26813,38.4,25,0,0,Oct-86,4,1,0,10,12,12,12,16,2,15,19,12,16,0,0,0,3
621,10000,3,14.33,343.39,C,C2,277104,10+ years,1,50000,0,2013/8/1,1,0,340,14,16.54,0,675,679,15,0,0,8825,49.9,25,1,0,Jun-93,34495,1,0,5,9,9,6,8,6,14,19,9,15,0,0,0,4
622,14000,3,14.33,480.74,C,C2,280791,10+ years,1,40000,0,2013/8/1,0,0,223,12,24.08,0,660,664,14,0,0,16516,53.8,24,1,0,Jan-99,35639,1,3,5,7,7,7,7,8,13,16,7,14,0,0,0,2
623,28000,5,17.86,708.89,D,D5,62,3 years,0,71000,1,2015/7/1,1,4,241,7,26.03,1,675,679,25,0,0,37397,66.1,39,1,0,Feb-95,4,1,1,10,16,16,14,21,1,23,35,16,25,0,0,0,4
624,30000,3,19.99,1114.76,E,E4,144,4 years,0,75000,1,2015/12/1,0,5,279,17,18.94,0,725,729,14,1,1,9291,38.6,35,1,0,Aug-02,6,1,0,1,4,4,2,3,21,11,12,4,14,0,0,0,4
625,23900,5,29.69,768.71,F,F2,184,2 years,0,52000,0,2017/5/1,0,0,193,13,25.16,0,700,704,14,0,0,14972,63.4,21,1,0,Oct-94,0,1,0,5,6,6,7,10,3,12,18,6,14,0,0,0,1
626,35000,3,12.61,1172.73,C,C1,151,2 years,1,72000,1,2018/3/1,1,4,605,48,16.68,0,675,679,14,0,0,42913,62.3,27,1,0,May-10,4,1,0,6,8,8,8,19,2,11,24,8,14,0,0,0,3
627,6000,3,11.99,199.26,B,B3,32,10+ years,1,85000,1,2014/5/1,0,0,290,18,10.12,0,695,699,14,0,0,7576,30.3,40,1,0,Mar-00,0,1,1,2,9,9,2,11,10,12,26,9,14,0,0,0,3
628,13000,3,7.39,403.73,A,A4,3568,10+ years,0,65000,1,2016/5/1,0,0,236,7,16.67,0,695,699,7,1,0,15732,53.9,18,0,0,Jul-99,2,1,0,3,4,4,4,7,5,6,12,4,7,0,0,0,1
629,5400,3,10.99,176.77,B,B4,812,< 1 year,0,37500,0,2015/5/1,0,4,190,17,5.31,0,665,669,7,0,0,3523,78.3,15,1,0,Oct-99,4,1,0,2,4,4,2,3,4,6,8,4,7,0,0,0,1
630,3000,3,17.27,107.37,C,C5,299851,3 years,0,35000,2,2013/5/1,0,0,209,21,23.52,0,670,674,10,0,0,5470,51.6,17,1,0,Nov-06,2269,1,0,3,5,5,4,8,3,7,13,5,10,0,0,0,3
631,8000,3,13.33,270.83,C,C3,40513,2 years,1,45000,1,2015/8/1,0,4,48,10,13.65,1,665,669,9,1,1,6162,77,21,0,0,Nov-02,4,1,2,2,4,4,2,3,13,5,8,4,9,0,0,0,3
632,4000,3,7.99,125.33,A,A5,172067,3 years,0,78000,1,2017/3/1,0,4,324,10,18.05,1,775,779,18,0,0,5609,8,32,0,0,Apr-03,4,1,0,2,3,3,5,6,15,9,11,3,18,0,0,0,1
633,10000,3,12.69,335.45,C,C2,184,3 years,1,48000,1,2015/4/1,1,4,408,14,21.63,0,670,674,12,1,1,14640,70,24,1,0,Jul-92,4,1,0,4,8,8,4,9,5,10,19,8,12,0,0,0,4
634,30000,5,13.67,692.93,C,C3,157205,5 years,1,104000,1,2016/3/1,1,4,32,21,27.06,3,665,669,16,0,0,30883,59.3,28,0,0,Nov-85,4,1,0,6,9,9,6,10,13,9,15,9,16,0,0,3,3
635,12000,3,13.59,407.75,C,C2,4209,8 years,1,32000,0,2017/12/1,0,0,143,8,29.22,0,730,734,9,0,0,4595,29.3,10,0,0,Oct-12,0,1,0,2,2,2,4,4,3,7,7,2,9,0,0,0,1
636,25000,5,14.46,587.69,C,C4,54,,0,83200,2,2016/2/1,0,0,157,8,10.46,0,710,714,8,0,0,9107,33.5,22,0,1,Feb-00,0,1,4,3,4,4,3,6,5,6,14,4,8,0,0,0,2
637,11200,3,7.49,348.34,A,A4,103275,10+ years,1,40000,0,2015/1/1,0,4,157,8,11.22,0,665,669,3,0,0,5498,84.6,17,1,0,Aug-96,4,1,2,1,2,2,1,2,4,2,9,2,3,0,0,0,0
638,24000,3,6.03,730.46,A,A1,161,4 years,0,195000,2,2014/7/1,0,4,145,8,15.16,0,765,769,14,0,0,29838,15.6,45,0,0,Feb-00,4,1,0,5,5,5,8,21,14,10,25,5,14,0,0,0,5
639,14400,3,18.06,521.03,D,D2,47190,10+ years,0,46000,2,2017/6/1,0,0,650,41,31.25,0,675,679,9,0,0,7773,72,20,0,0,Oct-02,0,1,0,2,3,3,2,2,9,4,8,3,9,0,0,0,0
640,17500,3,19.05,641.93,D,D4,334611,10+ years,1,45000,1,2012/9/1,1,0,136,8,27.12,1,660,664,18,0,0,11073,58.6,44,1,0,Sep-88,54038,1,6,5,7,7,7,23,14,10,30,7,18,0,0,1,2
641,10000,3,5.32,301.15,A,A1,43622,3 years,2,70000,2,2016/7/1,1,4,112,23,9.55,0,775,779,20,0,0,13353,12.9,41,0,0,Feb-99,4,1,0,3,6,6,7,16,1,18,37,6,20,0,0,0,3
642,8000,3,12.29,266.83,C,C1,20696,10+ years,0,48000,2,2015/6/1,0,0,324,10,23.38,1,670,674,13,0,0,4724,48.7,40,1,0,Jun-01,0,1,3,0,5,5,0,5,14,8,21,5,13,0,0,0,4
643,19000,5,22.7,532.35,E,E5,278482,10+ years,0,75000,2,2013/8/1,0,0,266,31,22.74,1,680,684,5,0,0,9493,92.2,14,1,0,Jun-00,34925,1,0,1,1,1,2,3,7,2,3,1,5,0,0,0,1
644,35000,5,20.2,931.19,E,E3,193464,1 year,0,275000,1,2014/7/1,1,0,527,22,9.24,0,690,694,10,0,0,46927,94.4,30,0,0,Jul-91,0,1,0,6,6,6,6,15,8,8,17,6,10,0,0,0,2
645,8000,3,9.67,256.9,B,B1,260142,1 year,0,60000,2,2013/11/1,0,0,430,7,27.96,0,750,754,13,1,1,1332,6.8,28,0,0,May-01,191,1,0,1,2,2,4,5,15,9,10,2,13,0,0,0,0
646,20675,5,16.78,511.39,C,C5,239666,10+ years,1,46000,2,2013/9/1,0,0,441,9,13.3,0,685,689,5,0,0,19200,77.1,9,1,0,May-94,1006,1,0,5,5,5,5,6,3,5,6,5,5,0,0,0,0
647,5000,3,5.32,150.58,A,A1,54,,0,80000,0,2017/10/1,0,6,25,13,20.78,0,840,844,28,0,0,5756,3.9,55,0,0,Dec-71,7,1,0,7,13,13,14,25,7,23,45,13,28,0,0,0,0
648,20000,3,12.29,667.06,C,C1,151,7 years,2,75000,0,2015/10/1,0,2,141,13,9.1,0,750,754,31,0,0,8276,19.5,40,1,0,May-05,5,1,0,4,4,4,8,8,22,14,17,5,31,0,0,0,7
649,12000,3,7.91,375.54,A,A5,38,2 years,1,47138.1,2,2016/1/1,0,0,459,8,29.85,1,695,699,27,0,0,23,0.3,58,0,0,Oct-04,0,1,1,1,1,1,3,4,51,5,7,1,27,0,0,1,0
650,19500,3,15.61,681.82,D,D1,85372,10+ years,1,70820,2,2015/4/1,0,4,106,12,34.32,0,665,669,16,0,0,65721,90.4,30,1,0,Jul-96,4,1,0,11,12,12,11,14,9,14,21,12,16,0,0,0,2
651,6000,3,15.77,210.27,D,D1,2257,7 years,0,36000,0,2015/12/1,1,0,600,4,18.5,0,675,679,7,0,0,7255,60,35,0,0,Sep-02,0,1,0,1,3,3,2,3,26,3,6,2,6,,0,0,3
652,15000,3,10.49,487.47,B,B3,236,< 1 year,1,47000,2,2016/8/1,0,0,563,10,21.71,0,705,709,5,0,0,16064,92.9,10,0,0,Jul-06,0,1,0,2,3,3,2,2,4,3,6,3,5,0,0,0,0
653,5000,3,9.99,161.32,B,B3,40763,< 1 year,1,25000,1,2015/7/1,0,0,746,27,20.26,0,670,674,10,2,2,2657,34.1,34,1,0,Jun-86,0,1,3,1,6,6,1,10,7,8,24,6,10,0,0,0,4
654,2125,3,17.99,76.82,D,D2,357861,7 years,2,36554,2,2016/8/1,1,0,35,14,18.81,6,670,674,12,0,0,2280,50.7,19,1,0,May-06,0,1,6,2,3,3,2,2,16,3,3,3,12,0,0,6,3
655,7000,3,15.59,244.69,D,D1,21106,6 years,0,56000,2,2014/11/1,0,0,460,27,13.72,0,665,669,12,2,0,9692,40.7,20,0,0,Jul-03,0,1,0,4,6,6,6,10,3,9,14,6,12,0,0,0,6
656,3000,3,8.24,94.35,B,B1,146543,5 years,1,60000,1,2017/4/1,0,0,160,4,14.72,0,690,694,10,0,0,4268,66.7,26,1,0,Jun-03,0,1,0,2,3,3,3,7,12,5,11,3,10,0,0,0,2
657,15000,5,10.15,319.82,B,B2,199,8 years,1,100000,1,2014/8/1,0,0,51,13,10.9,0,725,729,12,0,0,30593,35.9,43,0,0,Jun-97,0,1,0,4,6,6,8,24,12,11,31,6,12,0,0,0,1
658,6700,3,16.99,238.84,D,D3,4392,1 year,1,50000,0,2015/12/1,1,3,11,5,8.09,1,675,679,4,0,0,4519,93,5,1,0,Jun-02,3,1,0,3,3,3,3,3,1,3,4,3,4,,0,1,1
659,12000,3,13.11,404.97,B,B4,334257,10+ years,0,55500,0,2012/9/1,0,4,230,2,14.27,0,700,704,11,0,0,11786,43.3,20,1,0,Feb-99,13294,1,0,5,6,6,6,11,3,9,15,6,11,0,0,0,1
660,35000,3,14.65,1207.3,C,C5,51185,10+ years,0,200000,1,2015/8/1,0,5,308,0,8.45,0,665,669,13,0,0,30806,80.6,30,0,0,Jul-96,6,1,0,7,9,9,7,12,7,10,17,9,13,0,0,0,3
661,4750,3,14.99,164.64,C,C5,54,,2,12500,2,2015/2/1,0,4,301,21,18.83,0,665,669,7,0,0,7490,60.4,12,1,0,May-87,4,1,1,3,4,4,4,8,1,7,11,4,7,0,0,0,1
662,6600,3,7.51,205.34,A,A3,223698,10+ years,0,95000,2,2011/10/1,0,2,156,18,27.74,0,720,724,14,0,0,61798,72.5,47,1,0,Nov-90,4249,1,,,,,,,,,,,,,,,
663,11000,5,16.29,269.2,D,D2,55,1 year,1,65000,1,2014/5/1,0,0,560,44,18.17,2,685,689,8,0,0,11334,96.9,24,1,0,Nov-01,0,1,0,2,2,2,2,3,14,2,10,2,8,0,0,0,1
664,14400,5,21.99,397.64,F,F1,151,3 years,1,40000,1,2015/7/1,1,0,555,37,23.25,0,670,674,10,0,0,12564,89.7,16,1,0,Mar-05,0,1,0,5,7,7,5,6,3,8,13,7,10,0,0,0,0
665,10000,3,10.49,324.98,B,B2,54,,0,72156,0,2016/11/1,0,0,88,32,11.74,1,665,669,14,0,0,8071,34.6,26,1,0,Aug-02,0,1,0,4,6,6,5,7,9,11,16,6,14,0,0,0,2
666,12000,3,12.42,400.99,B,B4,220222,5 years,1,69600,0,2011/12/1,1,12,109,21,19.09,1,700,704,12,0,0,20419,69.2,31,1,0,Apr-97,372,1,,,,,,,,,,,,,,,
667,35000,5,30.94,1152.67,G,G4,38,10+ years,0,85000,2,2017/10/1,1,0,162,2,39.9,11,670,674,19,0,0,18687,50.8,57,0,0,Jul-90,0,1,1,5,8,8,5,11,12,15,41,8,18,0,0,1,4
668,19200,3,18.06,694.71,D,D2,67,10+ years,0,65000,1,2017/6/1,0,0,215,8,21.25,0,670,674,8,2,2,1887,20.3,18,0,0,May-93,0,1,0,2,4,4,2,3,8,5,9,4,8,0,0,0,2
669,16925,3,13.59,575.1,C,C2,427,10+ years,0,59000,0,2017/7/1,0,0,324,10,27.64,0,685,689,11,0,0,13127,63.4,23,0,0,Aug-05,0,1,1,3,4,4,6,7,11,8,11,4,11,0,0,0,2
670,7000,3,7.35,217.27,A,A4,38,10+ years,0,89000,0,2017/12/1,0,0,31,2,21.72,0,730,734,31,0,0,7173,17.9,56,0,0,Dec-00,0,1,0,2,2,2,5,9,19,18,32,2,31,0,0,0,3
671,7450,3,19.24,274,E,E2,54,,1,35000,1,2014/11/1,1,4,110,13,8.37,0,685,689,6,0,0,7081,82.3,9,1,0,Oct-00,4,1,0,4,5,5,5,6,0,6,9,5,6,0,0,0,2
672,20000,3,7.89,625.72,A,A5,71672,1 year,1,150000,1,2015/6/1,0,0,29,19,9.92,0,715,719,12,0,0,18388,69.4,25,1,0,Feb-02,0,1,1,2,2,2,2,5,16,4,9,2,12,0,0,0,0
673,20950,3,10.99,685.78,B,B3,13736,10+ years,0,135000,1,2014/7/1,0,4,21,13,22.75,0,725,729,20,0,0,73428,69.1,41,1,0,May-94,4,1,0,7,11,11,7,12,7,16,28,11,20,0,0,0,1
674,10000,3,6.89,308.27,A,A3,9208,10+ years,0,89000,2,2015/7/1,0,2,74,30,27.52,0,740,744,13,0,0,56489,24.2,20,0,0,Nov-77,5,1,1,3,4,4,4,4,4,9,13,4,13,0,0,0,1
675,8000,3,11.22,262.75,B,B5,939,10+ years,2,44000,1,2015/12/1,0,0,527,22,16.94,2,670,674,15,0,0,8242,37.1,34,0,0,Apr-88,0,1,0,6,6,6,7,18,6,13,28,6,14,0,1,0,1
676,24000,3,7.89,750.86,A,A5,40395,10+ years,1,350000,2,2015/10/1,1,4,129,30,6.5,1,670,674,18,0,0,36106,64.5,37,0,0,May-82,4,1,0,11,11,11,12,17,10,15,24,11,18,0,0,0,4
677,32000,3,13.49,1085.78,C,C2,39225,4 years,0,38000,2,2016/12/1,0,0,639,37,22.74,0,715,719,5,0,0,11623,72.6,6,1,1,Apr-11,0,1,0,2,3,3,2,3,1,3,4,3,5,0,0,0,1
678,11000,3,11.49,362.69,B,B5,124260,10+ years,2,32000,2,2016/6/1,0,0,368,3,31.02,0,735,739,16,1,1,5515,12.6,19,1,0,Sep-90,0,1,0,1,5,5,1,2,2,14,17,5,16,0,0,0,3
679,15000,5,10.99,326.07,B,B4,39001,2 years,1,75000,0,2015/4/1,0,0,362,35,20.59,0,700,704,10,0,0,8920,54.1,16,0,0,Jan-92,0,1,0,4,4,4,5,8,4,8,12,4,10,0,0,0,0
680,9950,3,11.99,330.44,B,B3,261807,10+ years,1,30000,2,2013/11/1,0,0,234,42,29.36,0,665,669,15,0,0,17713,59,40,0,0,Dec-97,1481,1,0,5,10,10,5,5,23,12,16,10,15,0,0,0,1
681,6000,3,7.89,187.72,A,A5,67,< 1 year,0,68592,1,2015/9/1,0,3,109,21,23.58,0,685,689,13,0,0,13179,79.4,18,0,0,Dec-90,3,1,0,7,8,8,7,8,6,8,10,8,13,0,0,0,4
682,10000,5,9.99,212.43,B,B3,6292,10+ years,2,106000,0,2015/10/1,0,0,32,21,5.45,0,715,719,13,0,0,7947,19.8,28,0,0,Mar-95,0,1,0,3,4,4,6,9,4,11,19,4,13,0,0,0,3
683,5000,3,12.23,166.63,C,C1,237005,4 years,1,52000,1,2010/10/1,0,9,241,7,1.08,0,695,699,4,0,0,3492,85.2,6,1,0,Oct-03,11924,1,,,,,,,,,,,,,,,
684,12000,3,12.29,400.24,C,C1,5032,9 years,1,55000,2,2015/5/1,0,0,66,14,30.26,0,665,669,16,0,0,11744,87.6,27,1,0,Dec-06,0,1,2,4,4,4,4,6,18,5,8,4,16,0,0,0,1
685,20500,3,14.61,706.74,D,D1,244055,< 1 year,1,60000,2,2009/10/1,0,0,62,13,23.86,3,685,689,7,0,0,4503,35.7,14,1,0,Aug-87,17957,1,,,,,,,,,,,,,,,
686,7000,3,7.62,218.13,A,A3,23407,10+ years,1,75000,0,2014/3/1,0,4,171,8,11.98,0,690,694,12,0,0,11181,43.5,28,0,0,Feb-98,4,1,2,3,7,7,5,13,4,11,24,7,12,0,0,0,2
687,28625,5,19.52,750.77,D,D4,239329,2 years,0,64000,2,2013/7/1,0,4,132,12,15.34,0,675,679,18,0,0,20084,60.3,28,1,0,Dec-04,21761,1,0,6,10,10,6,8,13,11,13,10,18,0,0,0,1
688,10000,3,11.53,329.91,B,B5,54,,0,58000,1,2015/3/1,0,0,182,8,10.97,0,665,669,16,0,0,18219,79.6,26,0,0,Jul-05,0,1,0,11,13,13,11,17,1,15,24,13,16,0,0,0,2
689,7000,3,14.65,241.46,C,C3,223251,7 years,2,130000,1,2011/10/1,1,2,242,8,8.26,1,675,679,12,0,0,12306,62.8,39,1,0,May-99,4059,1,,,,,,,,,,,,,,,
690,9525,3,24.99,378.67,F,F4,1682,1 year,1,40000,0,2014/7/1,0,10,301,21,13.65,0,660,664,7,0,0,5596,51.5,10,0,0,Dec-06,11,1,0,4,6,6,4,6,2,6,8,6,7,0,0,0,4
691,10000,3,8.9,317.54,A,A5,73309,10+ years,1,80683,2,2013/11/1,0,4,215,8,11.9,0,675,679,9,0,0,10697,43,26,1,0,Aug-95,27137,1,0,3,5,5,4,8,7,7,17,5,9,0,0,0,3
692,9600,3,7.34,297.92,A,A4,110671,4 years,1,90000,0,2018/3/1,0,0,141,13,16.05,0,760,764,8,0,0,6377,19.2,16,0,0,Nov-05,0,1,0,3,3,3,4,5,9,6,7,3,8,0,0,0,1
693,35000,3,11.44,1153.17,B,B4,371500,4 years,0,270000,2,2016/12/1,0,0,99,8,13.88,0,685,689,9,0,0,35046,0,16,1,0,Apr-96,0,1,0,1,2,2,2,2,6,6,8,2,9,0,0,0,2
694,16000,3,16.99,570.37,D,D3,184,6 years,1,113000,1,2015/6/1,1,0,238,22,15.94,0,780,784,17,0,0,4743,14.6,36,1,0,Jan-00,0,1,0,2,2,2,3,11,11,7,22,2,17,0,0,0,4
695,25000,5,14.99,594.62,C,C5,4228,8 years,1,69525.6,1,2014/6/1,0,0,193,13,23.38,0,705,709,12,0,0,17434,48.7,29,0,0,Mar-02,0,1,1,5,9,9,5,7,16,9,13,9,12,0,0,0,2
696,12000,5,16.99,298.17,D,D3,1388,1 year,0,54000,1,2015/8/1,0,3,0,0,21.73,0,685,689,14,0,0,17069,92.8,24,1,0,Dec-03,3,1,0,5,10,10,5,10,5,11,18,10,14,0,0,0,0
697,19800,3,17.99,715.72,D,D2,362052,< 1 year,1,45000,2,2016/7/1,0,0,266,31,13.1,0,700,704,8,0,0,2029,8.5,30,0,0,Jan-04,0,1,3,2,2,2,4,9,9,6,21,2,8,0,0,0,1
698,3500,3,6.68,107.56,A,A3,99304,< 1 year,1,35000,0,2015/2/1,0,4,138,0,20.27,0,795,799,10,0,0,3296,7.1,23,0,0,Jun-88,4,1,0,2,2,2,5,12,9,6,14,2,10,0,0,0,0
699,16000,3,13.67,544.29,B,B5,12008,10+ years,0,75000,2,2013/11/1,0,0,34,18,34.3,0,700,704,10,0,0,18289,62,19,0,0,Jun-90,38,1,0,2,5,5,3,3,9,6,8,5,10,0,0,0,2
700,10000,3,13.99,341.73,C,C3,369795,1 year,1,65000,1,2016/12/1,1,0,187,9,12.74,0,670,674,7,0,0,16278,85.2,9,0,0,Oct-11,0,1,0,2,5,5,3,4,1,6,8,5,7,0,0,0,2
701,15450,5,17.56,388.64,D,D1,268709,1 year,1,55000,1,2013/9/1,0,4,108,21,16.34,0,665,669,12,1,1,10600,76.8,18,0,0,Aug-01,26,1,0,6,8,8,8,13,2,11,16,8,12,0,0,0,2
